session_id,subject_id,time_ms,dx,dy
session_007,candidate_02,46366.9,-10,0
session_007,candidate_02,46383.9,-8,0
session_007,candidate_02,46400.5,-12.6667,0
session_007,candidate_02,46417.1,-6.66669,0
session_007,candidate_02,46434.3,-14.6666,0
session_007,candidate_02,46451.6,-20.6667,0
session_007,candidate_02,46467.7,-13.3333,0
session_007,candidate_02,46484.2,-9.33337,0
session_007,candidate_02,46501,-10,0
session_007,candidate_02,46516.6,-8,0
session_007,candidate_02,46534,-2.66663,0
session_007,candidate_02,46552,-8.66669,0
session_007,candidate_02,46583.6,-6.66669,0
session_007,candidate_02,46604.4,-1.33331,0
session_007,candidate_02,46634.6,-3.33331,0
session_007,candidate_02,46667.9,-2,0
session_007,candidate_02,46733.6,-2,0
session_007,candidate_02,46750.3,-0.666687,0
session_007,candidate_02,46800,-1.33331,0
session_007,candidate_02,46831.2,-0.666687,0
session_007,candidate_02,46866.4,-2.66669,0
session_007,candidate_02,46883.6,-5.33331,0
session_007,candidate_02,46900.5,-8,0
session_007,candidate_02,46917,-8,0
session_007,candidate_02,46933.8,-6,0
session_007,candidate_02,46963.3,-1.33331,0
session_007,candidate_02,46979.8,-2,0
session_007,candidate_02,47001.4,-2.66669,0
session_007,candidate_02,47033.4,-2,0
session_007,candidate_02,47050.5,-1.33331,0
session_007,candidate_02,47067.8,-0.666687,0
session_007,candidate_02,51654.2,0.666687,0
session_007,candidate_02,51667.4,5.33331,1.33334
session_007,candidate_02,51683.6,14.6667,5.33331
session_007,candidate_02,51700.1,10,4.66669
session_007,candidate_02,51716.9,4.66663,1.33331
session_007,candidate_02,51733.6,4.66669,2
session_007,candidate_02,51750.2,2,1.33334
session_007,candidate_02,51767,1.33331,1.33334
session_007,candidate_02,51783.7,1.33337,0
session_007,candidate_02,51808.4,0.666626,0.666656
session_007,candidate_02,51833.6,2,0.666656
session_007,candidate_02,51850.9,2,1.33334
session_007,candidate_02,51884.1,2,1.33334
session_007,candidate_02,51902.4,2,2
session_007,candidate_02,51933.3,4,2
session_007,candidate_02,51950.7,6.66669,4
session_007,candidate_02,51966.7,3.33331,1.33331
session_007,candidate_02,51984.4,8.66669,4
session_007,candidate_02,52000.5,4,1.33334
session_007,candidate_02,52017.7,3.33331,1.33334
session_007,candidate_02,52033.7,2,1.33331
session_007,candidate_02,52050.3,1.33337,0.666687
session_007,candidate_02,52067.1,0.666626,0.666656
session_007,candidate_02,52083.5,1.33337,0
session_007,candidate_02,52103,0.666626,0
session_007,candidate_02,52819.8,-2,-0.666656
session_007,candidate_02,52852.7,-3.33331,-3.33334
session_007,candidate_02,52868.5,-2.66669,-4.66666
session_007,candidate_02,52885.9,-1.33331,-2.66669
session_007,candidate_02,52901.4,-2.66669,-6.66666
session_007,candidate_02,52919.5,-0.666626,-4
session_007,candidate_02,52935.5,0,-3.33334
session_007,candidate_02,52953.2,0,-2.66666
session_007,candidate_02,52985.7,0,-5.33334
session_007,candidate_02,53002.4,0,-2.66666
session_007,candidate_02,53019.3,0,-0.666656
session_007,candidate_02,53035.4,0,-4.66669
session_007,candidate_02,53052.5,0,-2.66666
session_007,candidate_02,53068.5,0,-2.66666
session_007,candidate_02,53085.5,0,-2.66669
session_007,candidate_02,53102.5,0,-0.666656
session_007,candidate_02,53136,0,-2.66666
session_007,candidate_02,53169.1,0,-2
session_007,candidate_02,53202.3,0,-1.33334
session_007,candidate_02,53687,0.666626,-1.33334
session_007,candidate_02,53719.5,8.66669,-3.33331
session_007,candidate_02,53735.9,5.33331,-2
session_007,candidate_02,53752.5,2,0
session_007,candidate_02,53786,2,0
session_007,candidate_02,53819.8,1.33337,0
session_007,candidate_02,53868.1,0,1.33331
session_007,candidate_02,53886.1,0,1.33334
session_007,candidate_02,53906.5,0,2
session_007,candidate_02,53934.8,-3.33337,4
session_007,candidate_02,53951.4,-4,2.66666
session_007,candidate_02,53967.4,-3.33331,2
session_007,candidate_02,53984.8,-2.66669,2
session_007,candidate_02,54000.9,-3.33331,1.33334
session_007,candidate_02,54034.3,-1.33331,0.666656
session_007,candidate_02,54067.6,-0.666687,0
session_007,candidate_02,54085.8,-1.33331,0
session_007,candidate_02,54102.2,-0.666687,0
session_007,candidate_02,54152.3,-1.33331,0
session_007,candidate_02,54235,0,-1.33331
session_007,candidate_02,54285.9,0,-1.33334
session_007,candidate_02,54352,0.666626,0
session_007,candidate_02,54370.1,2,0.666656
session_007,candidate_02,54386.6,2,2
session_007,candidate_02,54418.5,6.66669,2.66669
session_007,candidate_02,54436,2.66669,1.33331
session_007,candidate_02,54470.1,2,0.666687
session_007,candidate_02,54503,2.66663,1.33331
session_007,candidate_02,54536.3,1.33337,0.666687
session_007,candidate_02,54585.2,2,0
session_007,candidate_02,54601.8,0.666626,0
session_007,candidate_02,54652.3,1.33337,-2
session_007,candidate_02,54668.9,0,-1.33334
session_007,candidate_02,54685.5,0,-0.666656
session_007,candidate_02,54702.3,0,-1.33334
session_007,candidate_02,54718.8,0,-0.666656
session_007,candidate_02,54751.8,0,-1.33334
session_007,candidate_02,54767.9,0,-0.666656
session_007,candidate_02,54785.6,0,-1.33334
session_007,candidate_02,54801.6,0,-0.666656
session_007,candidate_02,54818.3,-0.666687,-1.33334
session_007,candidate_02,54851.6,-1.33331,-0.666656
session_007,candidate_02,54968.2,0.666626,0
session_007,candidate_02,54985.8,2,-1.33334
session_007,candidate_02,55019.2,2,-1.33334
session_007,candidate_02,55068.5,2,0
session_007,candidate_02,55086.1,1.33337,0
session_007,candidate_02,55135.3,2,0.666687
session_007,candidate_02,55186.6,2,2.66666
session_007,candidate_02,55219.1,0,2.66666
session_007,candidate_02,55251.8,0,2
session_007,candidate_02,55268.4,0,1.33334
session_007,candidate_02,55285.5,0,0.666656
session_007,candidate_02,55302,0,1.33334
session_007,candidate_02,55318.1,0,0.666656
session_007,candidate_02,55335,0.666626,0
session_007,candidate_02,55368.3,2,0.666687
session_007,candidate_02,55385.2,2,0
session_007,candidate_02,55452.4,2,0
session_007,candidate_02,55485.2,1.33337,0
session_007,candidate_02,55518.1,0.666626,0
session_007,candidate_02,55551.7,2,0
session_007,candidate_02,55569.2,3.33337,-1.33334
session_007,candidate_02,55585.6,2,-1.33334
session_007,candidate_02,55601.4,5.33331,-2
session_007,candidate_02,55618.4,7.33331,0
session_007,candidate_02,55635.3,1.33337,0
session_007,candidate_02,55651.9,2.66663,0
session_007,candidate_02,55668,1.33337,0
session_007,candidate_02,55685.5,2,0
session_007,candidate_02,55718.8,0.666626,0
session_007,candidate_02,55735.1,0,-0.666656
session_007,candidate_02,55751.7,0,-0.666656
session_007,candidate_02,55802.1,1.33337,-2
session_007,candidate_02,55818.5,0,-1.33334
session_007,candidate_02,55836.2,0,-0.666656
session_007,candidate_02,55952.4,-0.666687,-0.666687
session_007,candidate_02,55969.4,0,-0.666656
session_007,candidate_02,55985.9,-0.666687,-0.666656
session_007,candidate_02,56018.9,-1.33331,-1.33334
session_007,candidate_02,56036,0,-0.666656
session_007,candidate_02,56052.8,-1.33331,0
session_007,candidate_02,56085.7,-0.666687,0
session_007,candidate_02,56168.3,0,0.666656
session_007,candidate_02,56185.7,0,2
session_007,candidate_02,56202.2,6,6
session_007,candidate_02,56219.1,1.33331,1.33334
session_007,candidate_02,56235.1,7.33337,4
session_007,candidate_02,56252.3,3.33331,1.33331
session_007,candidate_02,56268.8,1.33331,0.666687
session_007,candidate_02,56285.4,1.33337,0.666656
session_007,candidate_02,56301.6,0.666626,0
session_007,candidate_02,56334.7,2,0
session_007,candidate_02,56418.8,0.666687,-0.666656
session_007,candidate_02,56435.3,-2,-1.33334
session_007,candidate_02,56452.7,-4,-2
session_007,candidate_02,56468.8,-2.66669,-1.33334
session_007,candidate_02,56501.5,-5.33331,-3.33331
session_007,candidate_02,56518.1,-2,-1.33334
session_007,candidate_02,56535.6,-1.33331,0
session_007,candidate_02,56568.5,-4.66669,-1.33334
session_007,candidate_02,56584.6,-1.33331,-0.666656
session_007,candidate_02,56602.1,-2,-0.666656
session_007,candidate_02,56618.6,-1.33337,0
session_007,candidate_02,56635.5,-1.33331,0
session_007,candidate_02,56652.2,-2,0
session_007,candidate_02,56669.7,-1.33331,0
session_007,candidate_02,56703.4,-2.66669,0
session_007,candidate_02,56751.6,-1.33331,0
session_007,candidate_02,56768.2,-0.666687,0
session_007,candidate_02,56785.2,-2,0
session_007,candidate_02,56803.5,-2,0
session_007,candidate_02,56835.6,-4,-0.666687
session_007,candidate_02,56868.8,-2,0
session_007,candidate_02,56919,-1.33331,-0.666656
session_007,candidate_02,56935.4,0,-0.666656
session_007,candidate_02,56969.4,0,-1.33334
session_007,candidate_02,57019.2,0.666626,-1.33334
session_007,candidate_02,57052.7,1.33337,-2.66666
session_007,candidate_02,57084.7,0.666626,-2
session_007,candidate_02,57101.2,0,-0.666656
session_007,candidate_02,57134.4,0.666687,-1.33334
session_007,candidate_02,57151.7,0.666687,-0.666656
session_007,candidate_02,57185.4,0,-1.33334
session_007,candidate_02,57251.5,0.666626,-0.666656
session_007,candidate_02,57285.9,1.33337,0.666656
session_007,candidate_02,57318.8,2.66663,2.66666
session_007,candidate_02,57351.5,1.33337,1.33334
session_007,candidate_02,57367.6,0.666626,0
session_007,candidate_02,57384.3,0.666687,1.33334
session_007,candidate_02,57400.9,1.33331,0
session_007,candidate_02,57451.5,1.33337,0
session_007,candidate_02,57468.2,0.666626,0
session_007,candidate_02,57485,2,0
session_007,candidate_02,57501.7,1.33337,0
session_007,candidate_02,57518.4,0.666626,0
session_007,candidate_02,57551.6,1.33337,0
session_007,candidate_02,57669.2,-0.666687,0
session_007,candidate_02,57703.1,-2,0
session_007,candidate_02,57737,-4,-1.33334
session_007,candidate_02,57769,-4.66669,-1.33334
session_007,candidate_02,57785.5,-1.33331,-0.666656
session_007,candidate_02,57802.8,-1.33331,-0.666656
session_007,candidate_02,57835.9,-1.33337,-2
session_007,candidate_02,57852.2,-1.33331,-1.33334
session_007,candidate_02,57868.5,0,-0.666656
session_007,candidate_02,57901.6,-1.33331,-1.33334
session_007,candidate_02,57918.6,0,-0.666656
session_007,candidate_02,57969.2,0,-1.33334
session_007,candidate_02,58018.5,0,-2
session_007,candidate_02,58035.8,0,-0.666656
session_007,candidate_02,58052.3,-0.666687,-0.666687
session_007,candidate_02,58068.3,-0.666687,-0.666656
session_007,candidate_02,58085.3,0,-0.666656
session_007,candidate_02,58102,-3.33331,-4
session_007,candidate_02,58118,-3.33331,-4
session_007,candidate_02,58135.2,-1.33337,-1.33334
session_007,candidate_02,58152.4,-1.33331,-1.33334
session_007,candidate_02,58185.9,-3.33331,-3.33331
session_007,candidate_02,58219.2,-2,0
session_007,candidate_02,58317.6,-0.666687,0.666656
session_007,candidate_02,58334.4,0,0.666656
session_007,candidate_02,58386.1,0.666687,0.666687
session_007,candidate_02,58402.3,0.666626,0
session_007,candidate_02,58419.2,1.33337,0
session_007,candidate_02,58552.5,0.666626,-2
session_007,candidate_02,58568.8,0,-1.33334
session_007,candidate_02,58585.8,-1.33331,-2.66666
session_007,candidate_02,58618.1,-2,-2.66669
session_007,candidate_02,58635.1,-1.33331,-1.33331
session_007,candidate_02,58652,-2,-2
session_007,candidate_02,58669.4,-0.666687,0
session_007,candidate_02,58703.2,-1.33331,-1.33334
session_007,candidate_02,58736.6,-2.66669,-0.666656
session_007,candidate_02,58785.4,-2,-2
session_007,candidate_02,58851.8,0,-1.33334
session_007,candidate_02,58868.3,0,-0.666656
session_007,candidate_02,58902.8,0,-1.33334
session_007,candidate_02,58935.3,0,-0.666656
session_007,candidate_02,58968.4,0,-3.33334
session_007,candidate_02,58985.3,0,-2
session_007,candidate_02,59002.5,0,-3.33334
session_007,candidate_02,59019,0,-1.33331
session_007,candidate_02,59035.6,0,-2
session_007,candidate_02,59051.9,0,-1.33334
session_007,candidate_02,59068.5,0,-0.666656
session_007,candidate_02,59084.9,0,-2
session_007,candidate_02,59118.9,0,-1.33334
session_007,candidate_02,59201.9,0,0.666656
session_007,candidate_02,59219.9,0,1.33334
session_007,candidate_02,59252.5,1.33331,4
session_007,candidate_02,59285.8,0.666687,2.66666
session_007,candidate_02,59318.8,0,2
session_007,candidate_02,59335.8,0.666687,1.33334
session_007,candidate_02,59417.9,0.666626,2.66666
session_007,candidate_02,59435.4,1.33337,1.33334
session_007,candidate_02,59452.3,0.666626,0.666656
session_007,candidate_02,59468.7,1.33337,0
session_007,candidate_02,59485.1,0.666626,0.666687
session_007,candidate_02,59502,1.33337,0
session_007,candidate_02,59518.5,0.666626,0.666656
session_007,candidate_02,59535.7,3.33337,0.666656
session_007,candidate_02,59552.4,4,0.666687
session_007,candidate_02,59569.3,4.66663,2
session_007,candidate_02,59585.7,2.66669,2.66666
session_007,candidate_02,59602,2.66669,2
session_007,candidate_02,59618.3,2,1.33334
session_007,candidate_02,59635.1,0,1.33331
session_007,candidate_02,59651.2,0.666626,0.666687
session_007,candidate_02,59668.4,0,0.666656
session_007,candidate_02,59684.4,0,0.666656
session_007,candidate_02,59718.4,0,2
session_007,candidate_02,59734.9,0,1.33334
session_007,candidate_02,59767.4,-0.666626,2
session_007,candidate_02,59784.6,-1.33337,2.66666
session_007,candidate_02,59801.6,-0.666626,1.33334
session_007,candidate_02,59868,-2,3.33334
session_007,candidate_02,59884.7,0,1.33331
session_007,candidate_02,59917.3,-1.33337,2
session_007,candidate_02,59953.3,0,1.33334
session_007,candidate_02,60000.7,0,0.666656
session_007,candidate_02,60184.2,1.33337,0
session_007,candidate_02,60201.1,0.666626,0
session_007,candidate_02,60218.2,1.33337,0
session_007,candidate_02,60252.3,2,0
session_007,candidate_02,60285.1,2,0
session_007,candidate_02,60318.1,2,0
session_007,candidate_02,60334.1,2.66663,0
session_007,candidate_02,60367.1,2,0
session_007,candidate_02,60400.8,2,0
session_007,candidate_02,60434,2,0
session_007,candidate_02,60451.3,2,0
session_007,candidate_02,60467.6,1.33337,0
session_007,candidate_02,60484.2,2,0
session_007,candidate_02,60501.6,0.666626,0
session_007,candidate_02,60534.5,4.66669,0
session_007,candidate_02,60551.6,2,0
session_007,candidate_02,60567.7,1.33331,0
session_007,candidate_02,60601.2,2,0.666687
session_007,candidate_02,60617.7,1.33337,0.666656
session_007,candidate_02,60634.8,2,0.666656
session_007,candidate_02,60650.9,0.666626,0
session_007,candidate_02,60668.4,2,2
session_007,candidate_02,60701.3,2,2
session_007,candidate_02,60717.6,0.666687,1.33334
session_007,candidate_02,60734.3,0.666687,0.666656
session_007,candidate_02,60751,0.666626,1.33334
session_007,candidate_02,60817.6,0,0.666656
session_007,candidate_02,60851.3,0,2
session_007,candidate_02,60867.3,-0.666626,1.33334
session_007,candidate_02,60883.9,-0.666687,0
session_007,candidate_02,60900.7,-3.33331,1.33334
session_007,candidate_02,60917.7,-2,0
session_007,candidate_02,60934.7,-4,0.666656
session_007,candidate_02,60967.9,-4,0
session_007,candidate_02,60984,-3.33337,0
session_007,candidate_02,61000.7,-1.33331,0
session_007,candidate_02,61017.6,-2,0
session_007,candidate_02,61034.3,-2,0.666656
session_007,candidate_02,61051,-1.33331,1.33334
session_007,candidate_02,61068.3,-0.666687,0.666656
session_007,candidate_02,61084.5,-1.33331,2
session_007,candidate_02,61101,-1.33337,4
session_007,candidate_02,61117.6,-2.66663,5.33334
session_007,candidate_02,61134.3,0,2.66666
session_007,candidate_02,61151,-0.666687,2.66669
session_007,candidate_02,61167.7,0,1.33331
session_007,candidate_02,61184.8,0,1.33334
session_007,candidate_02,61200.8,0,0.666656
session_007,candidate_02,61218.5,0,2
session_007,candidate_02,61251.6,0,4
session_007,candidate_02,61284.7,0,4
session_007,candidate_02,61300.8,-0.666687,2
session_007,candidate_02,61317.3,0,1.33334
session_007,candidate_02,61333.8,0,0.666656
session_007,candidate_02,61401.1,0,1.33334
session_007,candidate_02,61467.8,1.33337,0
session_007,candidate_02,61500.5,0.666626,0
session_007,candidate_02,61534.3,1.33337,0
session_007,candidate_02,61568,0,-0.666656
session_007,candidate_02,61585.6,0,-2
session_007,candidate_02,61634.5,-0.666687,-3.33334
session_007,candidate_02,61651.3,-1.33331,-0.666656
session_007,candidate_02,61684.4,-0.666687,0
session_007,candidate_02,61734.4,-1.33331,0
session_007,candidate_02,61768.4,-0.666687,0
session_007,candidate_02,61801.5,-1.33331,0
session_007,candidate_02,61817.7,-0.666687,0
session_007,candidate_02,61835.5,-1.33331,-1.33334
session_007,candidate_02,61868.1,-2,-2
session_007,candidate_02,61884.6,0,-0.666656
session_007,candidate_02,61901.1,-0.666687,-1.33334
session_007,candidate_02,61917.7,-0.666687,-0.666656
session_007,candidate_02,61935.2,0,-2
session_007,candidate_02,61951.2,0,-1.33334
session_007,candidate_02,61985.6,0,-2.66666
session_007,candidate_02,62018.4,2.66669,-4
session_007,candidate_02,62050.7,1.33331,-2
session_007,candidate_02,62101.3,2,-0.666687
session_007,candidate_02,62117.6,1.33337,0
session_007,candidate_02,62133.8,1.33331,0
session_007,candidate_02,62151.4,0.666687,0
session_007,candidate_02,62167.7,0.666626,0
session_007,candidate_02,62185.2,2,0
session_007,candidate_02,62218.8,2,0
session_007,candidate_02,62267.4,4,0
session_007,candidate_02,62300.6,2,0
session_007,candidate_02,62318.2,2,0
session_007,candidate_02,62334.6,1.33337,0
session_007,candidate_02,62351.2,0.666626,0
session_007,candidate_02,62367.8,1.33337,0
session_007,candidate_02,62384.2,0.666626,0
session_007,candidate_02,62417.5,1.33337,1.33334
session_007,candidate_02,62434.2,0.666626,0
session_007,candidate_02,62567.2,0.666687,0.666656
session_007,candidate_02,62583.7,0,1.33334
session_007,candidate_02,62600.9,0,0.666656
session_007,candidate_02,62618.1,0,1.33334
session_007,candidate_02,62635.2,0,0.666656
session_007,candidate_02,62651.2,0,1.33334
session_007,candidate_02,62717.9,0,0.666656
session_007,candidate_02,62750.7,-1.33331,1.33334
session_007,candidate_02,62817.4,0,0.666656
session_007,candidate_02,62967.5,-0.666687,0.666687
session_007,candidate_02,62984.5,-2,0.666656
session_007,candidate_02,63017.4,-2,0.666656
session_007,candidate_02,63067.5,-2,0.666687
session_007,candidate_02,63117.9,-0.666687,0.666656
session_007,candidate_02,63134.3,0,0.666656
session_007,candidate_02,63167.7,0,2
session_007,candidate_02,63200.6,0,2
session_007,candidate_02,63234.2,0,2
session_007,candidate_02,63268,0,2
session_007,candidate_02,63301.2,0,1.33334
session_007,candidate_02,63334.6,0,0.666656
session_007,candidate_02,63351.4,0,2
session_007,candidate_02,63367.7,0,1.33334
session_007,candidate_02,63384.8,0,0.666656
session_007,candidate_02,63401.2,0,2
session_007,candidate_02,63450.9,0,1.33334
session_007,candidate_02,63467.8,0,0.666656
session_007,candidate_02,63501.5,0,1.33334
session_007,candidate_02,63534.6,0,0.666656
session_007,candidate_02,63552.2,0,1.33334
session_007,candidate_02,63584.5,-0.666626,1.33334
session_007,candidate_02,63601.1,-0.666687,2.66666
session_007,candidate_02,63619.2,0,2
session_007,candidate_02,63717.6,0,2
session_007,candidate_02,63751,0,0.666656
session_007,candidate_02,63768.7,0,1.33334
session_007,candidate_02,63802.1,0,0.666656
session_007,candidate_02,63918,0.666687,0
session_007,candidate_02,63934.5,0.666626,0
session_007,candidate_02,63951.4,1.33337,0
session_007,candidate_02,63984.8,0.666626,0
session_007,candidate_02,64002.6,1.33337,0
session_007,candidate_02,64051.7,2.66663,0
session_007,candidate_02,64084.8,1.33337,0
session_007,candidate_02,64101,0.666626,0
session_007,candidate_02,64118,1.33337,0
session_007,candidate_02,64134.8,0.666626,0
session_007,candidate_02,64201,1.33337,0
session_007,candidate_02,64218.6,0.666626,0
session_007,candidate_02,64234.8,1.33337,0
session_007,candidate_02,64251.9,0,-0.666656
session_007,candidate_02,64284.6,1.33331,-2.66666
session_007,candidate_02,64300.8,1.33331,-0.666687
session_007,candidate_02,64333.8,0.666687,-0.666656
session_007,candidate_02,64384.3,0.666687,-0.666656
session_007,candidate_02,64400.7,0.666626,-0.666687
session_007,candidate_02,64770.5,0,-1.33331
session_007,candidate_02,64802.3,-4,-4
session_007,candidate_02,64818.3,-1.33331,-1.33334
session_007,candidate_02,64835.7,-1.33331,0
session_007,candidate_02,64852.2,-0.666687,0
session_007,candidate_02,65034,0.666687,0
session_007,candidate_02,65067.4,0.666626,0
session_007,candidate_02,65085.1,2,0
session_007,candidate_02,65118.1,2,0
session_007,candidate_02,65135.7,1.33337,0
session_007,candidate_02,65169.4,4,0
session_007,candidate_02,65201.6,2.66663,0
session_007,candidate_02,65218.8,2,0
session_007,candidate_02,65234.8,1.33337,0
session_007,candidate_02,65268.9,0.666626,0
session_007,candidate_02,65285.6,1.33337,0
session_007,candidate_02,65319.3,0.666626,0
session_007,candidate_02,65368.4,0.666687,0.666656
session_007,candidate_02,65385.5,0,1.33334
session_007,candidate_02,65401.7,0,0.666656
session_007,candidate_02,65418.7,-1.33331,1.33334
session_007,candidate_02,65435.4,-0.666687,0.666656
session_007,candidate_02,65451.8,-0.666687,2
session_007,candidate_02,65468.4,-1.33331,0.666687
session_007,candidate_02,65486.2,-2.66669,1.33331
session_007,candidate_02,65519.1,-5.33331,2
session_007,candidate_02,65535.2,-1.33331,0
session_007,candidate_02,65552.6,-0.666687,0
session_007,candidate_02,65585.6,-2,0
session_007,candidate_02,65618.6,-2,0
session_007,candidate_02,65635.4,-0.666687,-0.666656
session_007,candidate_02,65652.2,-1.33331,-0.666656
session_007,candidate_02,65669.4,-2,-1.33334
session_007,candidate_02,65686.2,-1.33331,-0.666656
session_007,candidate_02,65702.6,-0.666687,-0.666687
session_007,candidate_02,65719.8,-0.666687,-0.666656
session_007,candidate_02,65918.3,-0.666626,-0.666656
session_007,candidate_02,65936.4,0.666626,-1.33334
session_007,candidate_02,65968.2,2,-2.66666
session_007,candidate_02,65985.8,1.33337,-2
session_007,candidate_02,66035.2,0,-2
session_007,candidate_02,66052.2,0,-1.33334
session_007,candidate_02,66068.8,0,-0.666656
session_007,candidate_02,66101.5,0,-2
session_007,candidate_02,66118.6,-0.666687,-0.666687
session_007,candidate_02,66135.6,-0.666687,-0.666656
session_007,candidate_02,66152,-0.666626,-0.666656
session_007,candidate_02,66168.7,-1.33337,-0.666687
session_007,candidate_02,66185.6,-1.33331,-1.33331
session_007,candidate_02,66218.8,-2.66669,-1.33334
session_007,candidate_02,66235.8,-1.33331,-0.666656
session_007,candidate_02,66268.2,-2,0
session_007,candidate_02,66286,-2,0
session_007,candidate_02,66335.1,-3.33331,0
session_007,candidate_02,66501.5,0.666626,0.666656
session_007,candidate_02,66519,0,0.666656
session_007,candidate_02,66552,1.33337,0
session_007,candidate_02,66619.3,-0.666687,0
session_007,candidate_02,66635.8,-1.33331,0
session_007,candidate_02,66668.7,-0.666687,0
session_007,candidate_02,66686,-2,0
session_007,candidate_02,66719.6,-1.33331,0
session_007,candidate_02,66752.8,-2,0
session_007,candidate_02,66802.3,-2,0
session_007,candidate_02,66836.3,-0.666687,0
session_007,candidate_02,66869,-3.33331,0
session_007,candidate_02,66885.2,-2,0
session_007,candidate_02,66903.3,-0.666687,0
session_007,candidate_02,66951.2,-1.33331,0
session_007,candidate_02,67002.4,-0.666687,0
session_007,candidate_02,67036,-1.33331,0
session_007,candidate_02,67102.8,-2.66669,-0.666656
session_007,candidate_02,67168.5,0,-2
session_007,candidate_02,67202.2,0,-0.666656
session_007,candidate_02,67218.9,0.666687,-1.33334
session_007,candidate_02,67235.3,0,-0.666656
session_007,candidate_02,67252.3,0.666626,-0.666687
session_007,candidate_02,67285.9,3.33337,-2
session_007,candidate_02,67302.3,0,-0.666656
session_007,candidate_02,67336.1,0.666626,-0.666656
session_007,candidate_02,67386.1,0,-1.33334
session_007,candidate_02,67435.4,0,-2
session_007,candidate_02,67453,0,-0.666656
session_007,candidate_02,67501.9,-0.666626,-0.666687
session_007,candidate_02,67534.9,-0.666687,0
session_007,candidate_02,67601.3,-1.33331,0
session_007,candidate_02,67618.1,-0.666687,0
session_007,candidate_02,67685,-2,0
session_007,candidate_02,67702.6,-2,0
session_007,candidate_02,67735.6,-1.33331,0
session_007,candidate_02,67768.9,-1.33337,2
session_007,candidate_02,67785,0,1.33334
session_007,candidate_02,67802.6,0,0.666656
session_007,candidate_02,67819.4,0,1.33334
session_007,candidate_02,67835.8,0,0.666656
session_007,candidate_02,67869.4,1.33337,1.33334
session_007,candidate_02,67918.5,2.66663,2.66666
session_007,candidate_02,67935.8,1.33337,1.33334
session_007,candidate_02,67951.9,0.666626,0.666656
session_007,candidate_02,67985.2,2,2
session_007,candidate_02,68018.6,0.666687,1.33334
session_007,candidate_02,68035.8,0.666687,0
session_007,candidate_02,68118.4,0.666626,0
session_007,candidate_02,68168.6,1.33337,0
session_007,candidate_02,68202.4,0.666626,0
session_007,candidate_02,68235.7,1.33337,0.666656
session_007,candidate_02,68284.9,0,1.33334
session_007,candidate_02,68318.6,0,0.666656
session_007,candidate_02,68468.8,-0.666687,0
session_007,candidate_02,68519.7,-1.33331,0
session_007,candidate_02,68535.7,-0.666687,0
session_007,candidate_02,68552.9,-1.33331,-0.666656
session_007,candidate_02,68568.9,-0.666687,0
session_007,candidate_02,68585.9,-1.33331,-1.33334
session_007,candidate_02,68602,-0.666687,0
session_007,candidate_02,68618.7,-1.33331,0
session_007,candidate_02,68635.7,-0.666687,0
session_007,candidate_02,68668.3,-1.33331,0
session_007,candidate_02,68702.2,0,2
session_007,candidate_02,68718.8,-0.666687,1.33334
session_007,candidate_02,68752.6,0,0.666656
session_007,candidate_02,68786.7,0,4
session_007,candidate_02,68819.5,0,3.33334
session_007,candidate_02,68836,0,1.33334
session_007,candidate_02,68852.6,1.33331,2.66666
session_007,candidate_02,68868.6,2,2.66666
session_007,candidate_02,68885.2,1.33337,1.33334
session_007,candidate_02,68902.4,0.666626,0
session_007,candidate_02,68918.5,1.33337,0.666656
session_007,candidate_02,68935.7,0.666626,0
session_007,candidate_02,68953.1,1.33337,0
session_007,candidate_02,68969.3,0.666626,0
session_007,candidate_02,69002.3,2,0
session_007,candidate_02,69018.9,1.33337,0
session_007,candidate_02,69036,0.666626,0
session_007,candidate_02,69052,1.33337,0
session_007,candidate_02,69069.7,1.33331,-1.33331
session_007,candidate_02,69101.8,1.33331,0
session_007,candidate_02,69118.7,1.33337,0
session_007,candidate_02,69135.1,0.666626,0
session_007,candidate_02,69152.8,2,0
session_007,candidate_02,69185.8,1.33337,0
session_007,candidate_02,69202.9,0.666626,0
session_007,candidate_02,69268.1,0.666687,0.666656
session_007,candidate_02,69302,0,0.666656
session_007,candidate_02,69368.3,-2,0
session_007,candidate_02,69386.1,-2,0
session_007,candidate_02,69403,-2.66669,0
session_007,candidate_02,69419.7,-2.66663,-0.666656
session_007,candidate_02,69436.3,-2.66669,-1.33334
session_007,candidate_02,69452.4,-2,-2
session_007,candidate_02,69469.2,-2,-2
session_007,candidate_02,69486.3,-0.666687,-2
session_007,candidate_02,69502.6,-1.33331,-1.33331
session_007,candidate_02,69519.7,-0.666687,-1.33334
session_007,candidate_02,69553.2,-1.33331,-2.66666
session_007,candidate_02,69585.6,-1.33331,-2
session_007,candidate_02,69602.4,-0.666687,-2
session_007,candidate_02,69635.2,-1.33331,-2
session_007,candidate_02,69652.9,-0.666687,-0.666687
session_007,candidate_02,69686.6,-2,-3.33331
session_007,candidate_02,69718.6,-2.66669,-1.33334
session_007,candidate_02,69736,-0.666626,-0.666656
session_007,candidate_02,69752.3,-0.666687,-0.666687
session_007,candidate_02,69769.6,-0.666687,-0.666656
session_007,candidate_02,69785.6,-2,0
session_007,candidate_02,69802.5,-4,0
session_007,candidate_02,69819.3,-2,0.666656
session_007,candidate_02,69835.7,-1.33331,1.33334
session_007,candidate_02,69851.8,-1.33331,0.666656
