session_id,subject_id,trial_index,pattern,time_ms,offset_x,offset_y,error_px
session_005,candidate_04,1,sinusoidal,8499.4,104.394,4,104.471
session_005,candidate_04,1,sinusoidal,8521.7,112.501,4,112.572
session_005,candidate_04,1,sinusoidal,8543.9,121.152,4,121.218
session_005,candidate_04,1,sinusoidal,8566,123.825,4,123.89
session_005,candidate_04,1,sinusoidal,8588.3,129.662,4,129.724
session_005,candidate_04,1,sinusoidal,8606.5,136.376,4,136.434
session_005,candidate_04,1,sinusoidal,8632.7,135.269,4,135.328
session_005,candidate_04,1,sinusoidal,8654.9,128.546,4,128.609
session_005,candidate_04,1,sinusoidal,8677.1,120.774,4,120.841
session_005,candidate_04,1,sinusoidal,8699.5,119.516,4,119.583
session_005,candidate_04,1,sinusoidal,8721.6,119.535,4,119.602
session_005,candidate_04,1,sinusoidal,8743.9,120.022,4,120.089
session_005,candidate_04,1,sinusoidal,8766,120.306,4,120.372
session_005,candidate_04,1,sinusoidal,8788.2,120.979,4,121.045
session_005,candidate_04,1,sinusoidal,8810.5,122.018,4,122.084
session_005,candidate_04,1,sinusoidal,8832.7,120.349,4,120.416
session_005,candidate_04,1,sinusoidal,8855,121.013,4,121.079
session_005,candidate_04,1,sinusoidal,8877.2,119.452,4,119.519
session_005,candidate_04,1,sinusoidal,8899.4,118.68,4,118.748
session_005,candidate_04,1,sinusoidal,8921.7,117.203,4,117.271
session_005,candidate_04,1,sinusoidal,8943.8,111.477,4,111.549
session_005,candidate_04,1,sinusoidal,8966,106.034,4,106.109
session_005,candidate_04,1,sinusoidal,8988.3,96.86,4,96.9426
session_005,candidate_04,1,sinusoidal,9010.6,88.9448,4,89.0347
session_005,candidate_04,1,sinusoidal,9032.7,82.7974,4,82.894
session_005,candidate_04,1,sinusoidal,9054.9,76.4153,4,76.52
session_005,candidate_04,1,sinusoidal,9077.2,71.2917,4,71.4039
session_005,candidate_04,1,sinusoidal,9099.4,65.4502,4,65.5723
session_005,candidate_04,1,sinusoidal,9121.6,60.889,4,61.0202
session_005,candidate_04,1,sinusoidal,9143.8,56.6158,4,56.757
session_005,candidate_04,1,sinusoidal,9166.1,51.616,4,51.7707
session_005,candidate_04,1,sinusoidal,9188.2,45.9721,4,46.1458
session_005,candidate_04,1,sinusoidal,9210.5,39.5945,4,39.796
session_005,candidate_04,1,sinusoidal,9232.8,32.5449,4,32.7898
session_005,candidate_04,1,sinusoidal,9254.9,23.9107,4,24.2429
session_005,candidate_04,1,sinusoidal,9277.2,14.5704,4,15.1095
session_005,candidate_04,1,sinusoidal,9299.4,5.64995,4,6.92256
session_005,candidate_04,1,sinusoidal,9321.6,-3.86739,4,5.56388
session_005,candidate_04,1,sinusoidal,9343.8,-13.961,4,14.5228
session_005,candidate_04,1,sinusoidal,9366.1,-24.6584,4,24.9807
session_005,candidate_04,1,sinusoidal,9388.3,-35.3403,4.5,35.6257
session_005,candidate_04,1,sinusoidal,9410.5,-45.0295,4.5,45.2538
session_005,candidate_04,1,sinusoidal,9432.7,-49.7006,2.5,49.7635
session_005,candidate_04,1,sinusoidal,9454.8,-48.2695,1,48.2799
session_005,candidate_04,1,sinusoidal,9477.3,-43.5019,0,43.5019
session_005,candidate_04,1,sinusoidal,9499.4,-22.3991,1.5,22.4493
session_005,candidate_04,1,sinusoidal,9521.6,-3.72698,5,6.23621
session_005,candidate_04,1,sinusoidal,9543.9,20.0396,11.5,23.1049
session_005,candidate_04,1,sinusoidal,9566,46.6249,15,48.9784
session_005,candidate_04,1,sinusoidal,9588.3,74.2995,16,76.0027
session_005,candidate_04,1,sinusoidal,9610.5,96.7929,18,98.4523
session_005,candidate_04,1,sinusoidal,9632.6,116.141,19.5,117.766
session_005,candidate_04,1,sinusoidal,9654.9,118.669,20.5,120.426
session_005,candidate_04,1,sinusoidal,9677.2,119.047,20.5,120.799
session_005,candidate_04,1,sinusoidal,9699.4,119.88,20.5,121.621
session_005,candidate_04,1,sinusoidal,9721.6,116.633,20.5,118.421
session_005,candidate_04,1,sinusoidal,9743.8,108.839,20.5,110.753
session_005,candidate_04,1,sinusoidal,9766,97.0321,20.5,99.174
session_005,candidate_04,1,sinusoidal,9788.3,83.1759,20,85.5466
session_005,candidate_04,1,sinusoidal,9810.6,71.876,19.5,74.4742
session_005,candidate_04,1,sinusoidal,9832.7,61.8072,19.5,64.8103
session_005,candidate_04,1,sinusoidal,9855,55.2218,19.5,58.5636
session_005,candidate_04,1,sinusoidal,9877.2,46.364,19.5,50.2978
session_005,candidate_04,1,sinusoidal,9899.5,34.6288,19,39.4987
session_005,candidate_04,1,sinusoidal,9921.6,25.2525,19,31.6021
session_005,candidate_04,1,sinusoidal,9943.8,17.064,19,25.5378
session_005,candidate_04,1,sinusoidal,9966,11.6629,18,21.4481
session_005,candidate_04,1,sinusoidal,9988.2,5.08016,17.5,18.2225
session_005,candidate_04,1,sinusoidal,10010.6,-3.27569,16,16.3319
session_005,candidate_04,1,sinusoidal,10032.8,-13.1274,14,19.1919
session_005,candidate_04,1,sinusoidal,10054.9,-21.514,12,24.6343
session_005,candidate_04,1,sinusoidal,10077.1,-31.5243,9.5,32.9246
session_005,candidate_04,1,sinusoidal,10099.3,-40.572,7.5,41.2594
session_005,candidate_04,1,sinusoidal,10121.5,-49.631,6,49.9924
session_005,candidate_04,1,sinusoidal,10143.8,-57.225,3.5,57.3319
session_005,candidate_04,1,sinusoidal,10166,-65.2305,0,65.2305
session_005,candidate_04,1,sinusoidal,10188.2,-72.1756,-2,72.2033
session_005,candidate_04,1,sinusoidal,10210.6,-79.1206,-2.5,79.1601
session_005,candidate_04,1,sinusoidal,10235.3,-88.3238,-2.5,88.3591
session_005,candidate_04,1,sinusoidal,10254.9,-92.9757,-3.5,93.0416
session_005,candidate_04,1,sinusoidal,10277.2,-99.0068,-3.5,99.0687
session_005,candidate_04,1,sinusoidal,10299.4,-102.848,-3.5,102.907
session_005,candidate_04,1,sinusoidal,10321.7,-106.545,-3.5,106.603
session_005,candidate_04,1,sinusoidal,10343.7,-110.484,-3.5,110.539
session_005,candidate_04,1,sinusoidal,10366.1,-114.32,-3.5,114.374
session_005,candidate_04,1,sinusoidal,10388.3,-116.905,-3.5,116.958
session_005,candidate_04,1,sinusoidal,10410.4,-119.762,-3.5,119.813
session_005,candidate_04,1,sinusoidal,10432.6,-122.415,-3.5,122.465
session_005,candidate_04,1,sinusoidal,10455,-123.354,-3.5,123.404
session_005,candidate_04,1,sinusoidal,10477.2,-124.541,-3.5,124.591
session_005,candidate_04,1,sinusoidal,10499.4,-123.995,-3.5,124.044
session_005,candidate_04,1,sinusoidal,10521.6,-123.714,-3.5,123.763
session_005,candidate_04,1,sinusoidal,10543.8,-121.198,-3.5,121.248
session_005,candidate_04,1,sinusoidal,10566.1,-118.941,-3.5,118.992
session_005,candidate_04,1,sinusoidal,10588.4,-116.449,-3.5,116.501
session_005,candidate_04,1,sinusoidal,10610.5,-113.259,-3.5,113.313
session_005,candidate_04,1,sinusoidal,10632.7,-109.341,-3.5,109.397
session_005,candidate_04,1,sinusoidal,10655,-104.693,-3.5,104.751
session_005,candidate_04,1,sinusoidal,10677.3,-98.3407,-3.5,98.403
session_005,candidate_04,1,sinusoidal,10699.4,-92.3539,-3.5,92.4202
session_005,candidate_04,1,sinusoidal,10721.6,-85.6685,-3.5,85.74
session_005,candidate_04,1,sinusoidal,10743.8,-78.3247,-3.5,78.4028
session_005,candidate_04,1,sinusoidal,10766.1,-70.3007,-3.5,70.3878
session_005,candidate_04,1,sinusoidal,10788.3,-61.186,-4.5,61.3513
session_005,candidate_04,1,sinusoidal,10810.5,-52.4646,-5.5,52.7521
session_005,candidate_04,1,sinusoidal,10832.8,-44.611,-8,45.3226
session_005,candidate_04,1,sinusoidal,10854.9,-40.2828,-11,41.7577
session_005,candidate_04,1,sinusoidal,10877.2,-40.3156,-14.5,42.8439
session_005,candidate_04,1,sinusoidal,10899.5,-39.3243,-17,42.8415
session_005,candidate_04,1,sinusoidal,10921.6,-36.4436,-18,40.6464
session_005,candidate_04,1,sinusoidal,10943.8,-32.5413,-19.5,37.9366
session_005,candidate_04,1,sinusoidal,10966.1,-29.6381,-19.5,35.4777
session_005,candidate_04,1,sinusoidal,10985.6,-26.0115,-19.5,32.5092
session_005,candidate_04,1,sinusoidal,11010.5,-29.7315,-19.5,35.5557
session_005,candidate_04,1,sinusoidal,11032.7,-27.2293,-19.5,33.4916
session_005,candidate_04,1,sinusoidal,11055.1,-19.7709,-19.5,27.7694
session_005,candidate_04,1,sinusoidal,11077.2,-10.2121,-19,21.5705
session_005,candidate_04,1,sinusoidal,11099.3,-5.89264,-17.5,18.4655
session_005,candidate_04,1,sinusoidal,11121.5,-2.77562,-14,14.2725
session_005,candidate_04,1,sinusoidal,11143.9,-2.82145,-11.5,11.8411
session_005,candidate_04,1,sinusoidal,11166.1,-5.33946,-8.5,10.0379
session_005,candidate_04,1,sinusoidal,11188.3,-10.726,-3.5,11.2826
session_005,candidate_04,1,sinusoidal,11210.5,-14.5147,0.5,14.5233
session_005,candidate_04,1,sinusoidal,11232.6,-20.3108,5,20.9172
session_005,candidate_04,1,sinusoidal,11254.9,-17.4349,8.5,19.3966
session_005,candidate_04,1,sinusoidal,11277.1,-12.6347,11,16.7522
session_005,candidate_04,1,sinusoidal,11299.3,-5.373,13.5,14.5299
session_005,candidate_04,1,sinusoidal,11321.7,5.45688,14.5,15.4928
session_005,candidate_04,1,sinusoidal,11343.8,16.4683,16,22.9609
session_005,candidate_04,1,sinusoidal,11366.1,27.9788,17.5,33.001
session_005,candidate_04,1,sinusoidal,11388.3,38.2456,17.5,42.0592
session_005,candidate_04,1,sinusoidal,11410.5,48.3054,17.5,51.3776
session_005,candidate_04,1,sinusoidal,11432.7,57.6257,17.5,60.2243
session_005,candidate_04,1,sinusoidal,11454.9,67.6744,17.5,69.9005
session_005,candidate_04,1,sinusoidal,11477.1,74.4202,17.5,76.4501
session_005,candidate_04,1,sinusoidal,11499.3,75.3322,15.5,76.9103
session_005,candidate_04,1,sinusoidal,11521.6,74.4405,13,75.5672
session_005,candidate_04,1,sinusoidal,11543.8,75.5938,10.5,76.3195
session_005,candidate_04,1,sinusoidal,11566,79.3253,9.5,79.8921
session_005,candidate_04,1,sinusoidal,11588.2,84.6076,9.5,85.1393
session_005,candidate_04,1,sinusoidal,11610.4,87.9142,8,88.2774
session_005,candidate_04,1,sinusoidal,11632.7,85.2692,5.5,85.4464
session_005,candidate_04,1,sinusoidal,11654.9,85.5464,3,85.599
session_005,candidate_04,1,sinusoidal,11677.2,86.8192,3,86.871
session_005,candidate_04,1,sinusoidal,11699.3,90.4313,2.5,90.4658
session_005,candidate_04,1,sinusoidal,11721.5,92.496,2.5,92.5298
session_005,candidate_04,1,sinusoidal,11743.9,93.0224,2.5,93.056
session_005,candidate_04,1,sinusoidal,11766,87.306,1.5,87.3189
session_005,candidate_04,1,sinusoidal,11788.2,86.4793,1,86.4851
session_005,candidate_04,1,sinusoidal,11810.6,86.5458,0,86.5458
session_005,candidate_04,1,sinusoidal,11832.6,85.8246,-0.5,85.826
session_005,candidate_04,1,sinusoidal,11854.9,85.4914,-0.5,85.4929
session_005,candidate_04,1,sinusoidal,11877.1,84.4332,-0.5,84.4347
session_005,candidate_04,1,sinusoidal,11899.5,82.6955,-1,82.7015
session_005,candidate_04,1,sinusoidal,11921.6,78.691,-1,78.6974
session_005,candidate_04,1,sinusoidal,11943.8,76.9772,-1,76.9837
session_005,candidate_04,1,sinusoidal,11966,74.034,-1,74.0408
session_005,candidate_04,1,sinusoidal,11988.2,72.358,-1,72.3649
session_005,candidate_04,1,sinusoidal,12010.4,68.4474,-1,68.4547
session_005,candidate_04,1,sinusoidal,12032.8,63.7928,-1,63.8007
session_005,candidate_04,1,sinusoidal,12054.9,60.4153,-1,60.4236
session_005,candidate_04,1,sinusoidal,12077.2,57.2917,-1,57.3005
session_005,candidate_04,1,sinusoidal,12099.4,53.4502,-1,53.4595
session_005,candidate_04,1,sinusoidal,12121.6,49.889,-1,49.899
session_005,candidate_04,1,sinusoidal,12143.8,44.1158,-1,44.1272
session_005,candidate_04,1,sinusoidal,12166.1,39.116,-1,39.1288
session_005,candidate_04,1,sinusoidal,12188.3,33.4451,-1,33.46
session_005,candidate_04,1,sinusoidal,12210.6,27.0643,-1,27.0828
session_005,candidate_04,1,sinusoidal,12232.8,20.0449,-1,20.0698
session_005,candidate_04,1,sinusoidal,12254.8,12.4466,-1,12.4868
session_005,candidate_04,1,sinusoidal,12277.2,4.0704,-1,4.19144
session_005,candidate_04,1,sinusoidal,12299.5,-4.8916,-1,4.99277
session_005,candidate_04,1,sinusoidal,12321.6,-14.3674,-1,14.4022
session_005,candidate_04,1,sinusoidal,12343.7,-24.4143,-1,24.4348
session_005,candidate_04,1,sinusoidal,12366,-35.1092,-1,35.1234
session_005,candidate_04,1,sinusoidal,12388.3,-46.3403,-1,46.3511
session_005,candidate_04,1,sinusoidal,12410.7,-51.6371,1.5,51.6588
session_005,candidate_04,1,sinusoidal,12432.8,-53.7565,3,53.8401
session_005,candidate_04,1,sinusoidal,12454.9,-11.3274,6.5,13.0598
session_005,candidate_04,1,sinusoidal,12477,21.1773,8.5,22.8194
session_005,candidate_04,1,sinusoidal,12499.4,51.1009,11,52.2714
session_005,candidate_04,1,sinusoidal,12521.6,68.773,11,69.6472
session_005,candidate_04,1,sinusoidal,12543.8,76.6042,9.5,77.191
session_005,candidate_04,1,sinusoidal,12565.9,81.6908,4.5,81.8146
session_005,candidate_04,1,sinusoidal,12588.2,81.8665,-1,81.8726
session_005,candidate_04,1,sinusoidal,12610.6,81.7248,-4.5,81.8486
session_005,candidate_04,1,sinusoidal,12632.6,75.1407,-6.5,75.4213
session_005,candidate_04,1,sinusoidal,12654.9,68.6687,-9,69.256
session_005,candidate_04,1,sinusoidal,12677.4,61.4064,-10.5,62.2976
session_005,candidate_04,1,sinusoidal,12699.3,53.4512,-12,54.7817
session_005,candidate_04,1,sinusoidal,12721.6,45.133,-13.5,47.1088
session_005,candidate_04,1,sinusoidal,12743.9,35.2677,-14.5,38.1321
session_005,candidate_04,1,sinusoidal,12765.9,24.1033,-16,28.9304
session_005,candidate_04,1,sinusoidal,12788.2,13.7469,-17.5,22.2537
session_005,candidate_04,1,sinusoidal,12810.4,6.5173,-19,20.0867
session_005,candidate_04,1,sinusoidal,12832.8,1.73701,-19.5,19.5772
session_005,candidate_04,1,sinusoidal,12854.9,-5.70861,-20.5,21.28
session_005,candidate_04,1,sinusoidal,12877,-9.49848,-21.5,23.5047
session_005,candidate_04,1,sinusoidal,12899.3,-16.7356,-21.5,27.2457
session_005,candidate_04,1,sinusoidal,12921.6,-21.7475,-21.5,30.5811
session_005,candidate_04,1,sinusoidal,12943.8,-24.936,-21.5,32.925
session_005,candidate_04,1,sinusoidal,12966,-27.3371,-21.5,34.7789
session_005,candidate_04,1,sinusoidal,12988.2,-26.4198,-22.5,34.7024
session_005,candidate_04,1,sinusoidal,13010.4,-21.1536,-22.5,30.8825
session_005,candidate_04,1,sinusoidal,13032.8,-24.1274,-22,32.6516
session_005,candidate_04,1,sinusoidal,13054.9,-30.514,-22,37.6178
session_005,candidate_04,1,sinusoidal,13077,-39.4689,-21.5,44.9449
session_005,candidate_04,1,sinusoidal,13099.3,-47.572,-21.5,52.2048
session_005,candidate_04,1,sinusoidal,13121.6,-54.1819,-21.5,58.2918
session_005,candidate_04,1,sinusoidal,13143.7,-55.1764,-20,58.6894
session_005,candidate_04,1,sinusoidal,13166,-57.2305,-17.5,59.8463
session_005,candidate_04,1,sinusoidal,13188.2,-62.6756,-17,64.9402
session_005,candidate_04,1,sinusoidal,13210.5,-65.0798,-14.5,66.6755
session_005,candidate_04,1,sinusoidal,13232.7,-70.3383,-14,71.718
session_005,candidate_04,1,sinusoidal,13254.8,-74.9405,-12.5,75.9758
session_005,candidate_04,1,sinusoidal,13277.2,-77.5068,-11.5,78.3554
session_005,candidate_04,1,sinusoidal,13299.3,-79.3185,-8.5,79.7726
session_005,candidate_04,1,sinusoidal,13321.5,-80.4928,-6.5,80.7548
session_005,candidate_04,1,sinusoidal,13343.9,-82.0304,-5,82.1826
session_005,candidate_04,1,sinusoidal,13366,-82.3005,-4,82.3976
session_005,candidate_04,1,sinusoidal,13388.3,-81.9052,-2,81.9297
session_005,candidate_04,1,sinusoidal,13410.4,-81.7623,1,81.7684
session_005,candidate_04,1,sinusoidal,13432.8,-80.4353,3,80.4913
session_005,candidate_04,1,sinusoidal,13454.9,-78.3471,5.5,78.5399
session_005,candidate_04,1,sinusoidal,13477,-76.534,7,76.8535
session_005,candidate_04,1,sinusoidal,13499.3,-73.4946,8.5,73.9845
session_005,candidate_04,1,sinusoidal,13521.5,-71.7165,8.5,72.2184
session_005,candidate_04,1,sinusoidal,13543.8,-69.6979,8.5,70.2143
session_005,candidate_04,1,sinusoidal,13566,-66.9502,8.5,67.4876
session_005,candidate_04,1,sinusoidal,13588.2,-64.4741,8.5,65.032
session_005,candidate_04,1,sinusoidal,13610.4,-61.2751,8.5,61.8619
session_005,candidate_04,1,sinusoidal,13632.7,-57.3409,8.5,57.9675
session_005,candidate_04,1,sinusoidal,13654.9,-52.7151,8.5,53.396
session_005,candidate_04,1,sinusoidal,13677.1,-47.3918,8.5,48.148
session_005,candidate_04,1,sinusoidal,13699.4,-41.3539,8.5,42.2184
session_005,candidate_04,1,sinusoidal,13721.6,-34.6685,8.5,35.6953
session_005,candidate_04,1,sinusoidal,13743.8,-27.3247,8.5,28.6162
session_005,candidate_04,1,sinusoidal,13766.1,-19.3007,7.5,20.7067
session_005,candidate_04,1,sinusoidal,13788.2,-10.7262,7.5,13.0882
session_005,candidate_04,1,sinusoidal,13810.5,-1.46463,7.5,7.64167
session_005,candidate_04,1,sinusoidal,13832.7,7.84351,6.5,10.1868
session_005,candidate_04,1,sinusoidal,13854.8,17.1693,5,17.8825
session_005,candidate_04,1,sinusoidal,13877.1,27.1341,4.5,27.5047
session_005,candidate_04,1,sinusoidal,13899.3,27.5704,2,27.6429
session_005,candidate_04,1,sinusoidal,13929.9,26.1399,0,26.1399
session_005,candidate_04,1,sinusoidal,13954.9,13.3274,0,13.3274
session_005,candidate_04,1,sinusoidal,13977.4,10.0617,0,10.0617
session_005,candidate_04,1,sinusoidal,13999.3,7.33766,0,7.33766
session_005,candidate_04,1,sinusoidal,14021.5,-6.8361,4.5,8.18427
session_005,candidate_04,1,sinusoidal,14043.7,-8.1687,7.5,11.0895
session_005,candidate_04,1,sinusoidal,14066,-4.12489,11.5,12.2174
session_005,candidate_04,1,sinusoidal,14088.2,3.63347,13,13.4982
session_005,candidate_04,1,sinusoidal,14110.6,12.2752,13.5,18.2464
session_005,candidate_04,1,sinusoidal,14132.6,20.8593,15,25.6926
session_005,candidate_04,1,sinusoidal,14154.8,29.2615,16,33.3502
session_005,candidate_04,1,sinusoidal,14177,31.8123,16,35.6093
session_005,candidate_04,1,sinusoidal,14199.3,39.5488,16,42.6627
session_005,candidate_04,1,sinusoidal,14221.5,46.7959,16,49.4556
session_005,candidate_04,1,sinusoidal,14243.8,56.1611,16,58.3958
session_005,candidate_04,1,sinusoidal,14266,64.9679,16,66.9091
session_005,candidate_04,1,sinusoidal,14288.2,71.7531,15.5,73.4082
session_005,candidate_04,1,sinusoidal,14310.4,65.9827,11,66.8933
session_005,candidate_04,1,sinusoidal,14332.7,63.6928,8,64.1932
session_005,candidate_04,1,sinusoidal,14354.9,62.7086,6.5,63.0446
session_005,candidate_04,1,sinusoidal,14377.1,61.5673,6.5,61.9094
session_005,candidate_04,1,sinusoidal,14399.4,56.8034,5.5,57.069
session_005,candidate_04,1,sinusoidal,14421.5,53.6807,5.5,53.9617
session_005,candidate_04,1,sinusoidal,14443.7,48.3704,5.5,48.6821
session_005,candidate_04,1,sinusoidal,14466,46.3371,5.5,46.6624
session_005,candidate_04,1,sinusoidal,14488.3,47.9825,5.5,48.2967
session_005,candidate_04,1,sinusoidal,14510.4,52.6536,5.5,52.9401
session_005,candidate_04,1,sinusoidal,14532.6,59.5088,5.5,59.7625
session_005,candidate_04,1,sinusoidal,14554.8,66.9566,5.5,67.1821
session_005,candidate_04,1,sinusoidal,14577,74.4689,5.5,74.6718
session_005,candidate_04,1,sinusoidal,14599.3,79.072,6.5,79.3387
session_005,candidate_04,1,sinusoidal,14621.6,85.1819,6.5,85.4296
session_005,candidate_04,1,sinusoidal,14643.8,90.725,6.5,90.9576
session_005,candidate_04,1,sinusoidal,14666,95.7305,6.5,95.9509
session_005,candidate_04,1,sinusoidal,14688.3,100.719,6.5,100.929
session_005,candidate_04,1,sinusoidal,14710.4,103.039,6.5,103.244
session_005,candidate_04,1,sinusoidal,14732.7,101.338,6.5,101.547
session_005,candidate_04,1,sinusoidal,14754.9,100.476,6,100.655
session_005,candidate_04,1,sinusoidal,14777.2,99.0068,6,99.1885
session_005,candidate_04,1,sinusoidal,14799.4,96.8478,6,97.0335
session_005,candidate_04,1,sinusoidal,14821.8,94.5715,6,94.7617
session_005,candidate_04,1,sinusoidal,14843.8,92.0072,6,92.2026
session_005,candidate_04,1,sinusoidal,14866,90.3005,6,90.4996
session_005,candidate_04,1,sinusoidal,14888.2,89.8884,6,90.0885
session_005,candidate_04,1,sinusoidal,14910.4,87.2623,6,87.4683
session_005,candidate_04,1,sinusoidal,14932.6,87.9147,6.5,88.1547
session_005,candidate_04,1,sinusoidal,14954.9,85.8471,8,86.219
session_005,candidate_04,1,sinusoidal,14977.2,86.0415,8,86.4126
session_005,candidate_04,1,sinusoidal,14999.2,83.4942,10,84.0909
session_005,candidate_04,1,sinusoidal,15021.5,82.2165,10.5,82.8843
session_005,candidate_04,1,sinusoidal,15043.7,78.7041,11,79.4691
session_005,candidate_04,1,sinusoidal,15065.9,75.4597,11,76.2572
session_005,candidate_04,1,sinusoidal,15088.2,72.9741,11,73.7985
session_005,candidate_04,1,sinusoidal,15110.4,69.7751,11,70.6369
session_005,candidate_04,1,sinusoidal,15132.6,65.8601,11,66.7724
session_005,candidate_04,1,sinusoidal,15154.9,61.2151,11,62.1956
session_005,candidate_04,1,sinusoidal,15177.1,55.8918,11,56.964
session_005,candidate_04,1,sinusoidal,15199.4,49.8539,11,51.053
session_005,candidate_04,1,sinusoidal,15221.6,43.1685,11,44.548
session_005,candidate_04,1,sinusoidal,15243.8,35.8247,11,37.4754
session_005,candidate_04,1,sinusoidal,15266,27.8381,11,29.9326
session_005,candidate_04,1,sinusoidal,15288.2,19.2262,11,22.1505
session_005,candidate_04,1,sinusoidal,15310.4,10.0075,11,14.8711
session_005,candidate_04,1,sinusoidal,15332.7,0.156487,12,12.001
session_005,candidate_04,1,sinusoidal,15354.8,-4.66925,15.5,16.188
session_005,candidate_04,1,sinusoidal,15377.3,-3.7348,21.5,21.822
session_005,candidate_04,1,sinusoidal,15399.2,-3.01778,24,24.189
session_005,candidate_04,1,sinusoidal,15421.6,-4.05645,25,25.327
session_005,candidate_04,1,sinusoidal,15443.7,-1.40185,25,25.0393
session_005,candidate_04,1,sinusoidal,15466,17.6969,26,31.4512
session_005,candidate_04,1,sinusoidal,15488.1,33.9988,28,44.0445
session_005,candidate_04,1,sinusoidal,15510.4,47.2937,30,56.0062
session_005,candidate_04,1,sinusoidal,15532.7,51.2293,31,59.8786
session_005,candidate_04,1,sinusoidal,15554.9,50.4014,31,59.1718
session_005,candidate_04,1,sinusoidal,15577.1,46.7786,31,56.1181
session_005,candidate_04,1,sinusoidal,15599.3,50.8926,31,59.5908
session_005,candidate_04,1,sinusoidal,15621.5,48.7756,30.5,57.5266
session_005,candidate_04,1,sinusoidal,15643.7,42.4602,30.5,52.2793
session_005,candidate_04,1,sinusoidal,15665.9,34.4796,30,45.7038
session_005,candidate_04,1,sinusoidal,15688.2,32.2965,29,43.4058
session_005,candidate_04,1,sinusoidal,15710.3,37.1566,28,46.5254
session_005,candidate_04,1,sinusoidal,15732.6,41.3108,28,49.9058
session_005,candidate_04,1,sinusoidal,15754.9,46.4349,26,53.2185
session_005,candidate_04,1,sinusoidal,15777.1,43.1347,26,50.3647
session_005,candidate_04,1,sinusoidal,15799.3,40.873,25.5,48.1752
session_005,candidate_04,1,sinusoidal,15821.5,43.184,24.5,49.6499
session_005,candidate_04,1,sinusoidal,15843.8,43.5317,24.5,49.9526
session_005,candidate_04,1,sinusoidal,15865.9,47.6595,23.5,53.1383
session_005,candidate_04,1,sinusoidal,15895.8,37.1419,23.5,43.9519
session_005,candidate_04,1,sinusoidal,15921.5,33.8193,23.5,41.1824
session_005,candidate_04,1,sinusoidal,15943.7,31.6296,22.5,38.816
session_005,candidate_04,1,sinusoidal,15965.9,28.727,22,36.1835
session_005,candidate_04,1,sinusoidal,15988.1,24.1428,20.5,31.6722
session_005,candidate_04,1,sinusoidal,16010.9,16.5413,19.5,25.5708
session_005,candidate_04,1,sinusoidal,16032.6,11.9912,19.5,22.8919
session_005,candidate_04,1,sinusoidal,16054.9,7.98603,18.5,20.1501
session_005,candidate_04,1,sinusoidal,16077.1,5.47573,18.5,19.2934
session_005,candidate_04,1,sinusoidal,16099.3,5.42803,18.5,19.2799
session_005,candidate_04,1,sinusoidal,16121.5,1.36898,18.5,18.5506
session_005,candidate_04,1,sinusoidal,16143.7,-3.17645,18,18.2781
session_005,candidate_04,1,sinusoidal,16166.1,-7.27652,17,18.4918
session_005,candidate_04,1,sinusoidal,16188.1,-11.6321,17,20.5987
session_005,candidate_04,1,sinusoidal,16210.4,-15.5389,17,23.0317
session_005,candidate_04,1,sinusoidal,16232.6,-20.3002,17,26.4783
session_005,candidate_04,1,sinusoidal,16254.8,-24.4405,17,29.7714
session_005,candidate_04,1,sinusoidal,16277.2,-31.0068,17,35.3613
session_005,candidate_04,1,sinusoidal,16299.3,-35.8185,17,39.648
session_005,candidate_04,1,sinusoidal,16321.5,-40.4928,17,43.9166
session_005,candidate_04,1,sinusoidal,16343.7,-44.484,17,47.6217
session_005,candidate_04,1,sinusoidal,16366,-49.3005,17,52.1492
session_005,candidate_04,1,sinusoidal,16388.2,-52.3884,17,55.0777
session_005,candidate_04,1,sinusoidal,16410.4,-55.7623,17,58.2961
session_005,candidate_04,1,sinusoidal,16432.7,-57.425,17,59.8885
session_005,candidate_04,1,sinusoidal,16454.9,-59.3471,17,61.7339
session_005,candidate_04,1,sinusoidal,16477.1,-60.5378,17,62.8794
session_005,candidate_04,1,sinusoidal,16499.3,-60.9946,17,63.3193
session_005,candidate_04,1,sinusoidal,16521.6,-60.7136,17,63.0487
session_005,candidate_04,1,sinusoidal,16543.8,-59.6979,17,62.0713
session_005,candidate_04,1,sinusoidal,16565.9,-57.9597,16.5,60.2625
session_005,candidate_04,1,sinusoidal,16588.2,-55.9741,15.5,58.0806
session_005,candidate_04,1,sinusoidal,16610.5,-52.7591,15.5,54.9888
session_005,candidate_04,1,sinusoidal,16632.6,-48.8601,15.5,51.2597
session_005,candidate_04,1,sinusoidal,16654.9,-44.2151,15.5,46.8532
session_005,candidate_04,1,sinusoidal,16677.2,-38.8663,15.5,41.843
session_005,candidate_04,1,sinusoidal,16699.4,-32.8539,15.5,36.3267
session_005,candidate_04,1,sinusoidal,16721.5,-26.2001,15.5,30.4417
session_005,candidate_04,1,sinusoidal,16743.9,-18.7901,15.5,24.3581
session_005,candidate_04,1,sinusoidal,16766,-10.8381,15.5,18.9134
session_005,candidate_04,1,sinusoidal,16788.2,-2.2262,15.5,15.6591
session_005,candidate_04,1,sinusoidal,16810.4,6.9925,15.5,17.0043
session_005,candidate_04,1,sinusoidal,16832.7,16.8435,15.5,22.89
session_005,candidate_04,1,sinusoidal,16855,27.2652,15.5,31.363
